year,experiment,plot,subplot,bg.species,competition.density,host,mean.dam,leaves.dam,leaves.tot,prop.dam,native.density,nonnative.density,nonnative,origin,total.density,natdens.s,nondens.s
2016,competition,competition_224,competition_224,BH seed,100,EG,0.004,3,3,1,4,2603.3333333333335,0,native,2607.3333333333335,-0.31293827325559403,5.433800979546396
2016,competition,competition_224,competition_224,BH seed,100,SP,0.006999999999999999,3,3,1,4,2603.3333333333335,0,native,2607.3333333333335,-0.31293827325559403,5.433800979546396
2016,competition,competition_225,competition_225,AB seed,10,AB,0.004,3,3,1,3,74,1,non-native,77,-0.33123253707177314,-0.49223206247328977
2016,competition,competition_225,competition_225,AB seed,10,BD,0.0055000000000000005,2,2,1,3,74,1,non-native,77,-0.33123253707177314,-0.49223206247328977
2016,competition,competition_225,competition_225,AB seed,10,SP,5e-4,1,2,0.5,3,74,0,native,77,-0.33123253707177314,-0.49223206247328977
2016,competition,competition_225,competition_225,AB seed,10,EG,0.004,3,3,1,3,74,0,native,77,-0.33123253707177314,-0.49223206247328977
2016,competition,competition_225,competition_225,AB seed,10,SP,0.001,3,3,1,3,74,0,native,77,-0.33123253707177314,-0.49223206247328977
2016,competition,competition_230,competition_230,BD seed,100,SP,3.333333333333333e-4,1,3,0.3333333333333333,7,324.6666666666664,0,native,331.6666666666664,-0.2580554818070567,0.0950606164406268
2016,competition,competition_230,competition_230,BD seed,100,EG,3.333333333333333e-4,1,3,0.3333333333333333,7,324.6666666666664,0,native,331.6666666666664,-0.2580554818070567,0.0950606164406268
2016,competition,competition_231,competition_231,BH seed,10,SP,5e-4,1,2,0.5,5,930,0,native,935,-0.29464400943941493,1.5133099580731721
2016,competition,competition_231,competition_231,BH seed,10,EG,6.666666666666666e-4,2,3,0.6666666666666666,5,930,0,native,935,-0.29464400943941493,1.5133099580731721
2016,competition,competition_232,competition_232,SP seed,20,EG,6.666666666666666e-4,2,3,0.6666666666666666,8,120,0,native,128,-0.2397612179908776,-0.38445760809812946
2016,competition,competition_232,competition_232,SP seed,20,SP,0.003333333333333333,1,3,0.3333333333333333,8,120,0,native,128,-0.2397612179908776,-0.38445760809812946
2016,competition,competition_232,competition_232,SP seed,20,EG,0.006999999999999999,3,3,1,8,120,0,native,128,-0.2397612179908776,-0.38445760809812946
2016,competition,competition_232,competition_232,SP seed,20,SP,0.006999999999999999,3,3,1,8,120,0,native,128,-0.2397612179908776,-0.38445760809812946
2016,competition,competition_53,competition_53,SP adult,4,AB,0.003666666666666667,2,3,0.6666666666666666,3,26,1,non-native,29,-0.33123253707177314,-0.6046923626908484
2016,competition,competition_53,competition_53,SP adult,4,EG,6.666666666666666e-4,2,3,0.6666666666666666,3,26,0,native,29,-0.33123253707177314,-0.6046923626908484
2016,competition,competition_53,competition_53,SP adult,4,EG,0.006999999999999999,3,3,1,3,26,0,native,29,-0.33123253707177314,-0.6046923626908484
2016,competition,competition_53,competition_53,SP adult,4,SP,0.020333333333333332,3,3,1,3,26,0,native,29,-0.33123253707177314,-0.6046923626908484
2016,competition,competition_47,competition_47,SP adult,6,AB,0.006999999999999999,3,3,1,7,100,1,non-native,107,-0.2580554818070567,-0.4313160665221122
2016,competition,competition_47,competition_47,SP adult,6,EG,0.05333333333333333,3,3,1,7,100,0,native,107,-0.2580554818070567,-0.4313160665221122
2016,competition,competition_47,competition_47,SP adult,6,SP,0.05333333333333333,3,3,1,7,100,0,native,107,-0.2580554818070567,-0.4313160665221122
2016,competition,competition_24,competition_24,All,1,AB,0.025,1,2,0.5,1.5,121.3333333333334,1,non-native,122.8333333333334,-0.3586739327960418,-0.3813337108698638
2016,competition,competition_24,competition_24,All,1,EG,3.333333333333333e-4,1,3,0.3333333333333333,1.5,121.3333333333334,0,native,122.8333333333334,-0.3586739327960418,-0.3813337108698638
2016,competition,competition_24,competition_24,All,1,EG,0.020333333333333332,3,3,1,1.5,121.3333333333334,0,native,122.8333333333334,-0.3586739327960418,-0.3813337108698638
