group,prevalence,scenario,transmission,spillover,description,species,density
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
species 2,0,2,fd,0,2: sp. 1 density,species 2,10
combined,0.03014645907157696,2,fd,0,2: sp. 1 density,species 2,10
combined,0.13794071910287858,2,fd,0,2: sp. 1 density,species 2,10
combined,0.18895137056889355,2,fd,0,2: sp. 1 density,species 2,10
combined,0.2186927997955657,2,fd,0,2: sp. 1 density,species 2,10
combined,0.23817267561685937,2,fd,0,2: sp. 1 density,species 2,10
combined,0.2519203568254123,2,fd,0,2: sp. 1 density,species 2,10
combined,0.26214149538491927,2,fd,0,2: sp. 1 density,species 2,10
combined,0.27003876797136717,2,fd,0,2: sp. 1 density,species 2,10
combined,0.2763237846126992,2,fd,0,2: sp. 1 density,species 2,10
combined,0.28144456582104516,2,fd,0,2: sp. 1 density,species 2,10
combined,0.2856971762785236,2,fd,0,2: sp. 1 density,species 2,10
combined,0.28928511393490186,2,fd,0,2: sp. 1 density,species 2,10
combined,0.2923529619603731,2,fd,0,2: sp. 1 density,species 2,10
combined,0.29500614403836417,2,fd,0,2: sp. 1 density,species 2,10
combined,0.2973234039839938,2,fd,0,2: sp. 1 density,species 2,10
combined,0.2993647373714584,2,fd,0,2: sp. 1 density,species 2,10
combined,0.30117666836238016,2,fd,0,2: sp. 1 density,species 2,10
combined,0.30279581060083943,2,fd,0,2: sp. 1 density,species 2,10
combined,0.30425135899112754,2,fd,0,2: sp. 1 density,species 2,10
combined,0.30556698995989284,2,fd,0,2: sp. 1 density,species 2,10
combined,0.30676182894019394,2,fd,0,2: sp. 1 density,species 2,10
combined,0.307851868455416,2,fd,0,2: sp. 1 density,species 2,10
combined,0.30885029253986857,2,fd,0,2: sp. 1 density,species 2,10
combined,0.30976820257174686,2,fd,0,2: sp. 1 density,species 2,10
combined,0.310614930157896,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3113984643735434,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3121256269841263,2,fd,0,2: sp. 1 density,species 2,10
combined,0.31280227316249204,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3134335106782197,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3140237772299926,2,fd,0,2: sp. 1 density,species 2,10
combined,0.31457688822034385,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3150962681376114,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3155849323748104,2,fd,0,2: sp. 1 density,species 2,10
combined,0.31604549923538644,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3164803326481581,2,fd,0,2: sp. 1 density,species 2,10
combined,0.31689152868937503,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3172809936799687,2,fd,0,2: sp. 1 density,species 2,10
combined,0.317650332953524,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3180011391262518,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3183347651322693,2,fd,0,2: sp. 1 density,species 2,10
combined,0.31865238883389657,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3189551726890478,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3192441542456159,2,fd,0,2: sp. 1 density,species 2,10
combined,0.31952021879599724,2,fd,0,2: sp. 1 density,species 2,10
combined,0.31978423292856295,2,fd,0,2: sp. 1 density,species 2,10
combined,0.3200369644058584,2,fd,0,2: sp. 1 density,species 2,10
combined,0.32027913841689376,2,fd,0,2: sp. 1 density,species 2,10
combined,0.32051134359583394,2,fd,0,2: sp. 1 density,species 2,10
combined,0.32073431253722834,2,fd,0,2: sp. 1 density,species 2,10
combined,0.32094835922605114,2,fd,0,2: sp. 1 density,species 2,10
species 1,NaN,3,fd,0,3: sp. 2 density,species 2,0
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,6.122448979591836
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,12.244897959183673
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,18.36734693877551
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,24.489795918367346
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,30.612244897959183
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,36.73469387755102
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,42.857142857142854
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,48.97959183673469
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,55.10204081632653
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,61.224489795918366
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,67.3469387755102
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,73.46938775510203
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,79.59183673469387
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,85.71428571428571
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,91.83673469387755
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,97.95918367346938
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,104.08163265306122
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,110.20408163265306
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,116.3265306122449
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,122.44897959183673
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,128.57142857142856
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,134.6938775510204
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,140.81632653061223
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,146.93877551020407
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,153.0612244897959
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,159.18367346938774
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,165.30612244897958
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,171.42857142857142
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,177.55102040816325
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,183.6734693877551
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,189.79591836734693
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,195.91836734693877
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,202.0408163265306
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,208.16326530612244
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,214.28571428571428
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,220.40816326530611
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,226.53061224489795
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,232.6530612244898
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,238.77551020408163
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,244.89795918367346
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,251.0204081632653
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,257.1428571428571
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,263.265306122449
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,269.3877551020408
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,275.51020408163265
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,281.63265306122446
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,287.7551020408163
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,293.87755102040813
species 1,0.3316111307914453,3,fd,0,3: sp. 2 density,species 2,300
species 2,NaN,3,fd,0,3: sp. 2 density,species 2,0
species 2,0,3,fd,0,3: sp. 2 density,species 2,6.122448979591836
species 2,0,3,fd,0,3: sp. 2 density,species 2,12.244897959183673
species 2,0,3,fd,0,3: sp. 2 density,species 2,18.36734693877551
species 2,0,3,fd,0,3: sp. 2 density,species 2,24.489795918367346
species 2,0,3,fd,0,3: sp. 2 density,species 2,30.612244897959183
species 2,0,3,fd,0,3: sp. 2 density,species 2,36.73469387755102
species 2,0,3,fd,0,3: sp. 2 density,species 2,42.857142857142854
species 2,0,3,fd,0,3: sp. 2 density,species 2,48.97959183673469
species 2,0,3,fd,0,3: sp. 2 density,species 2,55.10204081632653
species 2,0,3,fd,0,3: sp. 2 density,species 2,61.224489795918366
species 2,0,3,fd,0,3: sp. 2 density,species 2,67.3469387755102
species 2,0,3,fd,0,3: sp. 2 density,species 2,73.46938775510203
species 2,0,3,fd,0,3: sp. 2 density,species 2,79.59183673469387
species 2,0,3,fd,0,3: sp. 2 density,species 2,85.71428571428571
species 2,0,3,fd,0,3: sp. 2 density,species 2,91.83673469387755
species 2,0,3,fd,0,3: sp. 2 density,species 2,97.95918367346938
species 2,0,3,fd,0,3: sp. 2 density,species 2,104.08163265306122
species 2,0,3,fd,0,3: sp. 2 density,species 2,110.20408163265306
species 2,0,3,fd,0,3: sp. 2 density,species 2,116.3265306122449
species 2,0,3,fd,0,3: sp. 2 density,species 2,122.44897959183673
species 2,0,3,fd,0,3: sp. 2 density,species 2,128.57142857142856
species 2,0,3,fd,0,3: sp. 2 density,species 2,134.6938775510204
species 2,0,3,fd,0,3: sp. 2 density,species 2,140.81632653061223
species 2,0,3,fd,0,3: sp. 2 density,species 2,146.93877551020407
species 2,0,3,fd,0,3: sp. 2 density,species 2,153.0612244897959
species 2,0,3,fd,0,3: sp. 2 density,species 2,159.18367346938774
species 2,0,3,fd,0,3: sp. 2 density,species 2,165.30612244897958
species 2,0,3,fd,0,3: sp. 2 density,species 2,171.42857142857142
species 2,0,3,fd,0,3: sp. 2 density,species 2,177.55102040816325
species 2,0,3,fd,0,3: sp. 2 density,species 2,183.6734693877551
species 2,0,3,fd,0,3: sp. 2 density,species 2,189.79591836734693
species 2,0,3,fd,0,3: sp. 2 density,species 2,195.91836734693877
species 2,0,3,fd,0,3: sp. 2 density,species 2,202.0408163265306
species 2,0,3,fd,0,3: sp. 2 density,species 2,208.16326530612244
species 2,0,3,fd,0,3: sp. 2 density,species 2,214.28571428571428
species 2,0,3,fd,0,3: sp. 2 density,species 2,220.40816326530611
species 2,0,3,fd,0,3: sp. 2 density,species 2,226.53061224489795
species 2,0,3,fd,0,3: sp. 2 density,species 2,232.6530612244898
species 2,0,3,fd,0,3: sp. 2 density,species 2,238.77551020408163
species 2,0,3,fd,0,3: sp. 2 density,species 2,244.89795918367346
species 2,0,3,fd,0,3: sp. 2 density,species 2,251.0204081632653
species 2,0,3,fd,0,3: sp. 2 density,species 2,257.1428571428571
species 2,0,3,fd,0,3: sp. 2 density,species 2,263.265306122449
species 2,0,3,fd,0,3: sp. 2 density,species 2,269.3877551020408
species 2,0,3,fd,0,3: sp. 2 density,species 2,275.51020408163265
species 2,0,3,fd,0,3: sp. 2 density,species 2,281.63265306122446
species 2,0,3,fd,0,3: sp. 2 density,species 2,287.7551020408163
species 2,0,3,fd,0,3: sp. 2 density,species 2,293.87755102040813
species 2,0,3,fd,0,3: sp. 2 density,species 2,300
combined,NaN,3,fd,0,3: sp. 2 density,species 2,0
combined,0.2130374249065476,3,fd,0,3: sp. 2 density,species 2,6.122448979591836
combined,0.156925723877608,3,fd,0,3: sp. 2 density,species 2,12.244897959183673
combined,0.12421014558484833,3,fd,0,3: sp. 2 density,species 2,18.36734693877551
combined,0.10278228838217227,3,fd,0,3: sp. 2 density,species 2,24.489795918367346
combined,0.08765983300470727,3,fd,0,3: sp. 2 density,species 2,30.612244897959183
combined,0.07641658807037133,3,fd,0,3: sp. 2 density,species 2,36.73469387755102
combined,0.06772959435263314,3,fd,0,3: sp. 2 density,species 2,42.857142857142854
combined,0.06081605971303134,3,fd,0,3: sp. 2 density,species 2,48.97959183673469
combined,0.05518320453738787,3,fd,0,3: sp. 2 density,species 2,55.10204081632653
combined,0.0505053403494206,3,fd,0,3: sp. 2 density,species 2,61.224489795918366
combined,0.04655858283318564,3,fd,0,3: sp. 2 density,species 2,67.3469387755102
combined,0.04318395735602797,3,fd,0,3: sp. 2 density,species 2,73.46938775510203
combined,0.04026546508145976,3,fd,0,3: sp. 2 density,species 2,79.59183673469387
combined,0.03771648016387423,3,fd,0,3: sp. 2 density,species 2,85.71428571428571
combined,0.03547100605211353,3,fd,0,3: sp. 2 density,species 2,91.83673469387755
combined,0.033477879658475394,3,fd,0,3: sp. 2 density,species 2,97.95918367346938
combined,0.03169682558904065,3,fd,0,3: sp. 2 density,species 2,104.08163265306122
combined,0.030095706263108313,3,fd,0,3: sp. 2 density,species 2,110.20408163265306
combined,0.02864856539455046,3,fd,0,3: sp. 2 density,species 2,116.3265306122449
combined,0.02733421004688796,3,fd,0,3: sp. 2 density,species 2,122.44897959183673
combined,0.02613516588632847,3,fd,0,3: sp. 2 density,species 2,128.57142857142856
combined,0.025036895853284835,3,fd,0,3: sp. 2 density,species 2,134.6938775510204
combined,0.02402720789038856,3,fd,0,3: sp. 2 density,species 2,140.81632653061223
combined,0.023095800425972413,3,fd,0,3: sp. 2 density,species 2,146.93877551020407
combined,0.02223390962764032,3,fd,0,3: sp. 2 density,species 2,153.0612244897959
combined,0.021434032797289913,3,fd,0,3: sp. 2 density,species 2,159.18367346938774
combined,0.02068970939884253,3,fd,0,3: sp. 2 density,species 2,165.30612244897958
combined,0.019995346179281868,3,fd,0,3: sp. 2 density,species 2,171.42857142857142
combined,0.019346076360710104,3,fd,0,3: sp. 2 density,species 2,177.55102040816325
combined,0.018737645402725725,3,fd,0,3: sp. 2 density,species 2,183.6734693877551
combined,0.018166317664051294,3,fd,0,3: sp. 2 density,species 2,189.79591836734693
combined,0.017628799634737225,3,fd,0,3: sp. 2 density,species 2,195.91836734693877
combined,0.017122176405460363,3,fd,0,3: sp. 2 density,species 2,202.0408163265306
combined,0.016643858785417708,3,fd,0,3: sp. 2 density,species 2,208.16326530612244
combined,0.016191539043083684,3,fd,0,3: sp. 2 density,species 2,214.28571428571428
combined,0.01576315367286364,3,fd,0,3: sp. 2 density,species 2,220.40816326530611
combined,0.015356851919976012,3,fd,0,3: sp. 2 density,species 2,226.53061224489795
combined,0.014970969050724585,3,fd,0,3: sp. 2 density,species 2,232.6530612244898
combined,0.014604003553934212,3,fd,0,3: sp. 2 density,species 2,238.77551020408163
combined,0.014254597615168741,3,fd,0,3: sp. 2 density,species 2,244.89795918367346
combined,0.013921520328421285,3,fd,0,3: sp. 2 density,species 2,251.0204081632653
combined,0.013603653207747994,3,fd,0,3: sp. 2 density,species 2,257.1428571428571
combined,0.013299977639452407,3,fd,0,3: sp. 2 density,species 2,263.265306122449
combined,0.013009563978208087,3,fd,0,3: sp. 2 density,species 2,269.3877551020408
combined,0.012731562041213826,3,fd,0,3: sp. 2 density,species 2,275.51020408163265
combined,0.01246519279563435,3,fd,0,3: sp. 2 density,species 2,281.63265306122446
combined,0.012209741068146795,3,fd,0,3: sp. 2 density,species 2,287.7551020408163
combined,0.011964549132913914,3,fd,0,3: sp. 2 density,species 2,293.87755102040813
combined,0.011729011056932932,3,fd,0,3: sp. 2 density,species 2,300
species 1,0.3316110497873915,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.3316110697057634,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.33161111024001416,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.33161110527483156,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.331611115210343,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.33161110882312006,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.3316111182830305,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.3316111254892676,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.3316111077895936,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.33161111265710125,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.3316111206460135,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.331611093579005,4,fd,0,4: sp. 1 rel. abundance,species 2,150
species 1,0.33161110154946133,4,fd,0,4: sp. 1 rel. abundance,species 2,150
